专业代号及名称,院校代号及名称,投档计划数,投档最低位次
C1能源与动力工程,A149沈阳化工大学,1,111731
0J护理学,A199长春中医药大学,2,111740
Q2软件工程,A201北华大学,5,111750
22教育技术学(师范类),A166沈阳师范大学,12,111764
0C应用物理学,A076河北工程大学,2,111798
2C电子信息工程(中外合作办学),A320江苏师范大学,4,111825
0G能源与动力工程,B066烟台大学,60,111853
0E财政学(就读地点泰安),Y018山东科技大学,103,111865
0M康复治疗学,A412江西中医药大学,5,111909
25化学工程与工艺(中外合作办学),A490武汉工程大学,5,111915
37区块链工程,C026大连民族大学,3,111918
0G法学,A441山东中医药大学,49,111948
10中医养生学,A809山西中医药大学,2,111955
03高分子材料与工程,A012北京服装学院,7,111981
37材料成型及控制工程(智能制造方向),A460河南理工大学,2,111995
JT经济统计学,B406甘肃政法大学,1,112009
45会计学,A219黑龙江科技大学,2,112080
29会计学,B406甘肃政法大学,2,112081
78软件工程,Y000哈尔滨理工大学,36,112120
0S中药学,A441山东中医药大学,77,112138
1G中国语言文学类(师范类),E276齐鲁师范学院,107,112162
0P交通运输,A109太原科技大学,2,112203
0J地理信息科学,A430山东建筑大学,47,112224
0V地理科学(师范类),A119太原师范学院,4,112240
83经济学类(经济学院),A240哈尔滨商业大学,25,112248
0G动物药学,A157沈阳农业大学,2,112273
0U广告学,A433山东理工大学,43,112294
10医学检验技术,A600广西中医药大学,1,112323
18环境工程,A460河南理工大学,2,112346
09投资学,A741兰州财经大学,2,112350
30保险学,A741兰州财经大学,2,112352
16传播学,A435青岛农业大学,60,112353
37化学(师范类),A452临沂大学,92,112364
HZ护理学(中外合作办学),A678昆明医科大学,1,112372
09预防医学,A679大理大学,2,112378
C4电子信息工程,A149沈阳化工大学,2,112436
0Q会计学,B775防灾科技学院,2,112451
22电子信息工程(中外合作办学),B062厦门理工学院,6,112461
01生物工程,A433山东理工大学,13,112468
60资源勘查工程,A220东北石油大学,8,112492
1H日语(师范类),A205长春师范大学,4,112522
04工业设计,A190长春工业大学,2,112532
21工商管理类,A431齐鲁工业大学,359,112533
A2统计学,A190长春工业大学,3,112567
1W行政管理,A205长春师范大学,2,112577
4F国际经济与贸易(中外合作办学)(中美合作),B458上海电机学院,3,112585
47园艺,A566广东海洋大学,2,112647
0F计算机科学与技术(师范类),A205长春师范大学,6,112669
50旅游管理,B258大连大学,4,112710
27养老服务管理,A598广西医科大学,2,112789
0D药学,A441山东中医药大学,85,112829
1D管理科学与工程类(地方专项计划),A429青岛理工大学,25,112847
08电子信息工程,D982无锡学院,2,112851
0Y信息管理与信息系统,A507湖北中医药大学,3,112857
0Y电气工程及其自动化,A157沈阳农业大学,3,112864
C6人工智能,A149沈阳化工大学,1,112891
02药学(地方专项计划),A441山东中医药大学,5,112899
22电气工程及其自动化,A679大理大学,2,112908
A7化学,A149沈阳化工大学,2,112920
1Y测控技术与仪器,A076河北工程大学,2,112925
10化学工程与工艺,A146辽宁科技大学,2,112938
10中药学(地方专项计划),A441山东中医药大学,10,112965
43信息与计算科学,B058宁波工程学院,3,112995
D5建筑环境与能源应用工程,A360安徽工业大学,2,113004
F1电子信息类,A203吉林师范大学,2,113041
25电子信息工程,A679大理大学,2,113076
14教育学类(师范类),E099湖北第二师范学院,4,113098
E5公共事业管理,A061天津农学院,2,113143
39新能源材料与器件(地方专项计划),A446曲阜师范大学,10,113211
18人工智能,B406甘肃政法大学,2,113246
1X林学,A677西南林业大学,2,113295
33测控技术与仪器,A720陕西理工大学,1,113313
1M食品质量与安全,B066烟台大学,69,113342
10应用化学,A878安徽建筑大学,2,113348
81教育技术学(师范类),A418赣南师范大学,3,113358
0D药物制剂,A199长春中医药大学,1,113384
02生物技术(中外合作办学),F410广东以色列理工学院,5,113391
0M医学信息工程,A680云南中医药大学,1,113419
35日语,B058宁波工程学院,2,113420
63生物工程,A190长春工业大学,1,113421
55海洋渔业科学与技术,A566广东海洋大学,4,113458
12护理学,C214湖南医药学院,1,113466
13生物制药,B066烟台大学,70,113510
30计算机类,B551重庆科技学院,5,113512
29人文地理与城乡规划,A741兰州财经大学,2,113530
1C水文与水资源工程,A361安徽理工大学,6,113546
63电子信息工程,A638西华师范大学,4,113562
F2会计学,A149沈阳化工大学,2,113563
A1环境工程,A407江西理工大学,2,113640
01法学,A120山西大同大学,10,113667
56水生动物医学,A566广东海洋大学,4,113692
19金融学,A433山东理工大学,156,113697
0F中药学,A199长春中医药大学,3,113750
0L医学检验技术,A438潍坊医学院,153,113756
0P地理空间信息工程,A433山东理工大学,67,113794
K5物联网工程(嵌入式培养),A333常熟理工学院,2,113800
0Y金融科技,A431齐鲁工业大学,80,113804
C3电气工程及其自动化,A149沈阳化工大学,5,113807
46自动化类,A596桂林理工大学,3,113814
09医学检验技术,A117长治医学院,1,113845
73智能制造工程,A462郑州轻工业大学,4,113852
08数据科学与大数据技术,A262上海健康医学院,5,113897
24财务管理,A347湖州师范学院,2,113919
3A计算机类,A920湖北理工学院,2,113939
74物理学(师范类),A418赣南师范大学,3,113942
C4广播电视编导,A188东北电力大学,9,114018
18化学类,A431齐鲁工业大学,47,114030
20经济学,A433山东理工大学,89,114036
1J环境工程,A731兰州理工大学,4,114092
1D食品科学与工程,A076河北工程大学,2,114094
47采矿工程,A146辽宁科技大学,1,114126
0N中医养生学,A441山东中医药大学,85,114156
0B物流管理(中外合作办学),A445山东师范大学,65,114162
02国际经济与贸易,A731兰州理工大学,2,114189
51酒店管理,B258大连大学,5,114230
2V光电信息科学与工程,A433山东理工大学,57,114255
0Q智能材料与结构,A361安徽理工大学,5,114258
1S软件工程(中外合作办学),A405东华理工大学,5,114259
59护理学,A114山西医科大学,4,114293
85经济与贸易类(经济学院),A240哈尔滨商业大学,15,114313
1U中医养生学(地方专项计划),A441山东中医药大学,10,114321
09数字经济,A370安徽师范大学,2,114333
0K生物工程(地方专项计划),A431齐鲁工业大学,10,114378
09药学,B840西安医学院,5,114452
1Y人工智能,A451鲁东大学,71,114477
69法学,A136内蒙古民族大学,1,114481
58文化遗产,A408景德镇陶瓷大学,1,114521
1E土木工程,A430山东建筑大学,199,114574
4C会计学(国际会计),B318江西科技师范大学,2,114594
22地理信息科学,A596桂林理工大学,3,114599
33土木工程,B048金陵科技学院,1,114600
0C建筑学,A128内蒙古工业大学,6,114606
30能源与动力工程,A462郑州轻工业大学,5,114611
32日语,A595桂林电子科技大学,3,114621
2W物流管理(地方专项计划),A446曲阜师范大学,10,114623
12运动康复,A071天津体育学院,4,114676
16广告学,A546衡阳师范学院,1,114678
2L电子商务,A531吉首大学,2,114679
03中医学,A823长沙医学院,2,114729
66生物科学(师范类),A746青海师范大学,5,114736
45建筑学,A354嘉兴学院,2,114745
2S日语,A451鲁东大学,43,114759
68工商管理类,A220东北石油大学,3,114779
83护理学,A081华北理工大学,6,114808
45电子信息工程,A741兰州财经大学,3,114820
03会计学(中外合作办学),A463河南工业大学,3,114821
2E材料化学,A431齐鲁工业大学,10,114830
21消防工程,A361安徽理工大学,4,114834
1Q医学影像技术,A076河北工程大学,2,114861
1Y建筑学,A434山东农业大学,45,114913
06安全工程,A147辽宁工程技术大学,2,114947
05文物与博物馆学,B080西安文理学院,2,114978
54自动化(卓越计划班),A148辽宁石油化工大学,3,114979
01临床医学,D980南京医科大学康达学院,2,115006
09法学,B332湖北警官学院,9,115019
0D电子信息类,B532湖南财政经济学院,3,115080
36德语,B058宁波工程学院,2,115093
1C软件工程(校企合作，与北京安博大成教育科技公司合作),A431齐鲁工业大学,40,115107
0G医学影像技术,E432河北中医学院,3,115122
35材料类,A460河南理工大学,5,115128
15数学与应用数学(师范类),A452临沂大学,85,115143
0A食品科学与工程,B066烟台大学,46,115145
15医学影像技术,A440滨州医学院,46,115147
0D海洋技术,A431齐鲁工业大学,65,115189
02地质学类,A405东华理工大学,6,115195
1Q生物技术(济南走读),Y016济南大学,30,115197
21土木类(地方专项计划),A427济南大学,21,115198
1L化学(师范类),A608广西民族大学,1,115219
20轻工类(烟工类),A466河南农业大学,8,115221
1J测控技术与仪器,A878安徽建筑大学,2,115223
13地质工程,A460河南理工大学,2,115242
12康复治疗学,A601桂林医学院,2,115274
0Y土地资源管理,A434山东农业大学,50,115307
0V中医养生学,A680云南中医药大学,1,115308
09电气工程及其自动化,A148辽宁石油化工大学,2,115313
44数学与应用数学(师范类),A746青海师范大学,3,115329
1K地质类,A077河北地质大学,6,115336
50工业工程,A460河南理工大学,2,115359
1K计算机类,A430山东建筑大学,248,115365
09金融数学(济南走读),Y016济南大学,15,115380
1C电子商务,A741兰州财经大学,2,115388
X0工商管理,A201北华大学,4,115390
01金融学,A127内蒙古科技大学,2,115413
1L环境科学与工程,B066烟台大学,30,115417
C7自动化,A149沈阳化工大学,2,115422
48机械工程(中外合作办学),A150大连交通大学,3,115437
22统计学,A671贵州财经大学,3,115449
0A通信工程,A451鲁东大学,68,115474
1T建筑电气与智能化,A430山东建筑大学,40,115504
0U应急技术与管理,B775防灾科技学院,2,115505
39纺织类,A709西安工程大学,8,115512
0B动物科学,A364安徽农业大学,4,115523
1B工商管理,A433山东理工大学,52,115527
2T软件工程,B726长春大学,2,115540
05测绘工程,A878安徽建筑大学,2,115557
2R新能源科学与工程,A433山东理工大学,80,115571
D0冶金工程,A407江西理工大学,2,115585
33会计学,C034湖南第一师范学院,3,115597
28市场营销,B406甘肃政法大学,1,115634
1A城市地下空间工程,A361安徽理工大学,4,115647
0N烟草,A434山东农业大学,58,115663
05机械设计制造及其自动化,A219黑龙江科技大学,3,115697
0B预防医学,A443济宁医学院,52,115699
57环境工程,A464河南科技大学,5,115708
18建筑环境与能源应用工程,A731兰州理工大学,2,115715
19给排水科学与工程,A361安徽理工大学,6,115725
04轻化工程,A012北京服装学院,6,115728
09通信工程,A430山东建筑大学,39,115730
54制药工程,A190长春工业大学,4,115739
19应用统计学,E436江苏第二师范学院,5,115764
0N制药工程,A680云南中医药大学,1,115766
0E工程力学(地方专项计划),A429青岛理工大学,15,115776
05法学,A546衡阳师范学院,1,115851
65中医学,A120山西大同大学,10,115873
14康复治疗学,A680云南中医药大学,1,115890
0A税收学,B420河北金融学院,2,115926
3G学前教育(师范类),A452临沂大学,42,115952
07医学检验技术,C214湖南医药学院,1,116011
15药学,A262上海健康医学院,8,116028
72土木工程(中外合作办学),A188东北电力大学,5,116046
92公共事业管理,A462郑州轻工业大学,3,116110
0D植物保护,A676云南农业大学,1,116128
07木材科学与工程,A364安徽农业大学,2,116143
05应用气象学,A157沈阳农业大学,3,116172
0D土木工程(地方专项计划),A430山东建筑大学,20,116197
0F电气工程及其自动化,B775防灾科技学院,4,116212
14生物技术,A431齐鲁工业大学,40,116237
16中草药栽培与鉴定,A735甘肃中医药大学,1,116238
D3药物制剂,A162辽宁中医药大学,3,116258
25计算机类,A086河北农业大学,10,116262
0H网络工程(就读地点泰安),Y018山东科技大学,100,116265
25电气工程及其自动化,A402闽南师范大学,2,116295
0C城市地下空间工程,A555南华大学,8,116309
66电子信息工程,A622四川轻化工大学,2,116310
09生物工程,B066烟台大学,75,116336
22外国语言文学类,B407北方民族大学,2,116377
0M人力资源管理,B532湖南财政经济学院,2,116385
1R食品科学与工程类,A431齐鲁工业大学,64,116398
CZ软件工程,A203吉林师范大学,2,116400
2K制药工程(医药方向),A434山东农业大学,20,116404
2J软件工程(校企合作，与山东正中信息技术有限公司合作),A431齐鲁工业大学,40,116459
0K园林,A676云南农业大学,1,116501
53自动化,A148辽宁石油化工大学,2,116515
15旅游管理,A378安徽财经大学,4,116517
1F食品质量与安全,A118山西师范大学,2,116545
H4经济统计学,A201北华大学,4,116546
08矿业类,A619西南科技大学,5,116580
30财务管理,B406甘肃政法大学,1,116591
E4食品科学与工程,A149沈阳化工大学,1,116609
03俄语,A144沈阳理工大学,3,116623
X2国际经济与贸易,A201北华大学,2,116673
B2俄语,A190长春工业大学,1,116694
0T国际经济与贸易,A431齐鲁工业大学,130,116791
81数字媒体技术,A190长春工业大学,10,116815
76工程造价,B535湖南工业大学,2,116837
75电子信息工程,A418赣南师范大学,3,116843
2P电子信息工程,A430山东建筑大学,51,116849
B0土木类,A407江西理工大学,3,116850
24智能医学工程,A228黑龙江中医药大学,2,116861
13电气工程及其自动化,A434山东农业大学,96,116949
H8软件工程(金融方向),A410江西农业大学,3,116956
1G会计学,A447聊城大学,104,116962
Q3网络工程,A201北华大学,2,116963
2F植物科学与技术,A434山东农业大学,30,117001
1E无机非金属材料工程,A431齐鲁工业大学,8,117060
0D临床药学,A438潍坊医学院,60,117069
2A电子信息科学与技术,A434山东农业大学,44,117071
2X制药工程,A434山东农业大学,30,117077
0T会计学(地方专项计划),A447聊城大学,5,117094
24土地资源管理,A460河南理工大学,2,117098
2T会计学,A452临沂大学,46,117130
42土木工程,A154辽宁工业大学,2,117178
08电子科学与技术,B058宁波工程学院,3,117274
7A数学与应用数学(师范类),A531吉首大学,2,117283
17生物制药(济南走读),Y016济南大学,30,117305
H1机械设计制造及其自动化(中外合作办学),A720陕西理工大学,2,117334
0Z物理学(师范类),A447聊城大学,119,117345
0S化学工程与工艺,A109太原科技大学,2,117355
0C给排水科学与工程,A405东华理工大学,6,117399
31金融学,A418赣南师范大学,2,117428
29特殊教育(师范类),B726长春大学,2,117433
3V数据科学与大数据技术,A741兰州财经大学,3,117438
28工程力学,A076河北工程大学,2,117469
09医学检验技术,A092河北北方学院,3,117497
12网络与新媒体,A643重庆三峡学院,2,117501
09生物医学科学,A439山东第一医科大学,50,117524
25安全工程(实验室管理),A017北京石油化工学院,4,117531
81食品科学与工程,A166沈阳师范大学,5,117533
70财务管理,Y000哈尔滨理工大学,16,117546
03农学(卓越计划实验班),A157沈阳农业大学,3,117562
2B国际经济与贸易,A596桂林理工大学,4,117572
19房地产开发与管理,A125山西财经大学,2,117605
21环境工程,A463河南工业大学,8,117608
21旅游管理,A656西南民族大学,4,117641
5W船舶与海洋工程(中外合作办学),A289江苏科技大学,5,117647
14信息与计算科学,C034湖南第一师范学院,2,117678
0T功能材料,A731兰州理工大学,2,117691
6E国际经济与贸易,A531吉首大学,2,117698
20水文与水资源工程(智慧水文方向),A460河南理工大学,2,117702
0F工程力学,A109太原科技大学,2,117754
1F测控技术与仪器(海洋测控方向),A431齐鲁工业大学,47,117769
13工业工程,A363安徽工程大学,5,117791
0F医学检验技术,E432河北中医学院,3,117796
1S护理学,A076河北工程大学,2,117822
19教育技术学(师范类),A447聊城大学,50,117825
15护理学,A680云南中医药大学,1,117835
16动物医学,A113山西农业大学,5,117836
2E智能制造工程(新工科创新实验班),A433山东理工大学,80,117843
23旅游管理类(地方专项计划),A427济南大学,10,117844
1G朝鲜语,B066烟台大学,25,117871
0R康复治疗学,A653成都体育学院,2,117886
0T过程装备与控制工程,A109太原科技大学,2,117887
0F金融学,A434山东农业大学,140,117907
0M物联网工程,A430山东建筑大学,38,117913
12健康服务与管理,A412江西中医药大学,3,117927
05地理科学(师范类),E276齐鲁师范学院,40,117957
0B化学类(地方专项计划),A431齐鲁工业大学,10,117989
19财务管理,A191吉林建筑大学,2,118030
0F针灸推拿学,A443济宁医学院,72,118040
26公共事业管理(卫生事业管理方向),A114山西医科大学,3,118043
4E地理信息科学,A741兰州财经大学,2,118058
18中药学,A117长治医学院,1,118061
02农学,A157沈阳农业大学,4,118071
12无机非金属材料工程,A878安徽建筑大学,2,118075
29会计学,A418赣南师范大学,2,118102
M2俄语,A186长春理工大学,5,118123
G5新能源科学与工程,A333常熟理工学院,2,118141
B4园林,A410江西农业大学,2,118171
08工商管理类,A671贵州财经大学,5,118175
33工商管理类,A434山东农业大学,420,118206
0W园林,A157沈阳农业大学,2,118218
27工商管理,B406甘肃政法大学,1,118233
0F会计学,B688山东工商学院,51,118235
0N针灸推拿学,D437南昌医学院,1,118241
2P高分子材料与工程,A431齐鲁工业大学,9,118258
0Q城乡规划,A433山东理工大学,37,118267
D1化学工程与工艺,A407江西理工大学,2,118280
17中医康复学,A760新疆医科大学,4,118290
84财政学类(财政与公共管理学院),A240哈尔滨商业大学,22,118300
98日语,A188东北电力大学,11,118307
36工业工程(中外合作办学),A216燕山大学,15,118308
56应用化学,A220东北石油大学,2,118355
H1临床医学,D560新疆第二医学院,19,118378
H2软件工程,A061天津农学院,2,118380
F1数学与应用数学(师范类),A333常熟理工学院,2,118385
18小学教育(师范类，全科),A746青海师范大学,3,118391
0R金融学,A193吉林农业大学,2,118416
81护理学,A464河南科技大学,8,118434
B1材料类,A360安徽工业大学,7,118447
32物理学(师范类),A452临沂大学,24,118480
13应急管理(济南走读),Y016济南大学,5,118484
F4土地资源管理,A410江西农业大学,4,118517
3W地理信息科学(地方专项计划),A447聊城大学,5,118544
2F环境科学与工程类(济南走读),Y016济南大学,10,118547
07土木工程,D021浙大城市学院,15,118573
0D日语,A434山东农业大学,42,118579
11工商管理,B726长春大学,2,118585
15海洋科学,B066烟台大学,55,118586
91人力资源管理,A402闽南师范大学,4,118609
0V动物医学类,A434山东农业大学,155,118613
4S学前教育(师范),B318江西科技师范大学,2,118618
0J自动化,A434山东农业大学,40,118697
N3文化产业管理,A061天津农学院,1,118698
0G日语,A433山东理工大学,20,118710
13俄语,A220东北石油大学,5,118713
04行政管理,A691云南民族大学,4,118723
2A行政管理,A433山东理工大学,52,118752
29化学(师范类),A419井冈山大学,2,118778
43电子商务,A240哈尔滨商业大学,6,118786
44朝鲜语,A203吉林师范大学,3,118798
1P工商管理,A430山东建筑大学,57,118804
15给排水科学与工程,A220东北石油大学,4,118923
64食品科学与工程类,A463河南工业大学,16,118934
26信息与计算科学,A167渤海大学,3,118945
0Q无机非金属材料工程,A731兰州理工大学,2,118947
20生物制药,A352丽水学院,2,118958
09医疗产品管理,A262上海健康医学院,5,118969
0R经济与金融,A205长春师范大学,4,119018
11工程管理,A460河南理工大学,2,119034
1K车辆工程,A433山东理工大学,50,119044
24化学工程与工艺(卓越计划班),A148辽宁石油化工大学,2,119048
15通信工程(校企合作，与青岛英谷教育公司合作),A429青岛理工大学,70,119054
2Q物联网工程,B726长春大学,1,119115
1B中医康复学,A440滨州医学院,40,119153
1M园林,A076河北工程大学,2,119204
25软件工程,A219黑龙江科技大学,4,119226
L1物理学(师范类),A201北华大学,3,119231
08电气工程及其自动化,B055常州工学院,5,119234
1P医学检验技术,A076河北工程大学,4,119250
32食品科学与工程(中外合作办学),A020北京农学院,2,119264
18广播电视学,A232齐齐哈尔大学,3,119266
0H临床医学(影像诊断方向),A695西藏民族大学,3,119279
24建筑学,A679大理大学,2,119303
39石油工程,A148辽宁石油化工大学,2,119305
01小学教育(师范类),E388重庆第二师范学院,4,119370
0D应用化学,A076河北工程大学,2,119420
2F国际经济与贸易,B726长春大学,1,119427
10水文与水资源工程,A076河北工程大学,2,119432
C1人力资源管理,A096保定学院,1,119483
53网络与新媒体,B527湖南城市学院,2,119488
1D财务管理,B318江西科技师范大学,2,119497
0P药物化学,A439山东第一医科大学,70,119536
79工商管理类(商务学院),A240哈尔滨商业大学,21,119539
0W能源化学工程,A109太原科技大学,2,119583
1A机械设计制造及其自动化,B066烟台大学,195,119590
04环境科学与工程类,A431齐鲁工业大学,50,119615
0Y生物工程,A661遵义医科大学,2,119636
0M无机非金属材料工程,A361安徽理工大学,8,119641
19工程管理,B066烟台大学,30,119647
0P金属材料工程,A731兰州理工大学,2,119658
40数据科学与大数据技术,A435青岛农业大学,70,119666
0P食品质量与安全,A680云南中医药大学,1,119679
3H哲学,A447聊城大学,35,119700
0W给排水科学与工程,A076河北工程大学,2,119727
2K环境工程,A077河北地质大学,5,119775
53国际经济与贸易,A113山西农业大学,2,119813
25人工智能,A430山东建筑大学,35,119828
48法学,A139内蒙古财经大学,6,119829
4J金融学(121中俄实验班),A741兰州财经大学,2,119854
0W物流管理,A507湖北中医药大学,3,119861
33文物与博物馆学,A096保定学院,1,119880
09财政学,B420河北金融学院,2,119882
14高分子材料与工程(卓越计划班),A148辽宁石油化工大学,7,119898
06统计学,A240哈尔滨商业大学,7,119915
E7会计学(中外高水平大学学生交流计划),A410江西农业大学,2,119936
20小学教育(师范类),A419井冈山大学,4,119954
1G风景园林,A076河北工程大学,3,119984
47国际经济与贸易,A190长春工业大学,2,120016
10医学影像技术,D706吉林医药学院,2,120019
37针灸推拿学,A545湘南学院,2,120040
52工商管理类,B551重庆科技学院,5,120071
3J公共管理类(地方专项计划),A434山东农业大学,10,120106
1S环境工程,A596桂林理工大学,2,120145
1Y小学教育(师范类),E276齐鲁师范学院,76,120159
33飞行器制造工程,B629北华航天工业学院,2,120165
0K医学检验技术,B230齐齐哈尔医学院,2,120173
12建筑学,A084河北建筑工程学院,1,120188
07金融学类,A671贵州财经大学,3,120204
A2小学教育(师范类),A096保定学院,1,120231
28地理信息科学,A113山西农业大学,3,120236
02法学,E100山东政法学院,1093,120261
09安全工程,A878安徽建筑大学,2,120267
15中药资源与开发,A228黑龙江中医药大学,2,120293
55电子商务,B080西安文理学院,2,120315
64法学,A578韩山师范学院,1,120342
18药学,A735甘肃中医药大学,1,120362
42财务管理,A377滁州学院,1,120373
11卫生检验与检疫,A262上海健康医学院,5,120390
1F建筑环境与能源应用工程(地方专项计划),A429青岛理工大学,30,120397
09医学检验技术,D706吉林医药学院,2,120444
33经济统计学,A154辽宁工业大学,2,120449
15中药学,A809山西中医药大学,6,120459
2H行政管理,A596桂林理工大学,2,120483
0A小学教育(师范类),A119太原师范学院,3,120553
07小学教育(师范类),E437南昌师范学院,2,120604
25化工与制药类,A431齐鲁工业大学,49,120624
QM海洋科学,A389福建农林大学,6,120644
16电子信息工程,A166沈阳师范大学,5,120651
08财务管理(中外合作办学),A429青岛理工大学,81,120662
74日语,Y000哈尔滨理工大学,8,120672
0R消防工程,A624中国民用航空飞行学院,2,120694
16食品科学与工程,A157沈阳农业大学,2,120768
1H国际经济与贸易,B318江西科技师范大学,2,120774
47法学,A408景德镇陶瓷大学,1,120775
A9地理科学(师范类),A762新疆师范大学,4,120796
15地质工程,A076河北工程大学,2,120807
2Y动物科学,A434山东农业大学,25,120813
34制药工程(济南走读),Y016济南大学,10,120818
09药学,C214湖南医药学院,1,120885
A8应用化学,A149沈阳化工大学,2,120890
30中药资源与开发,A434山东农业大学,9,120891
0E电子商务类(济南走读),Y014山东财经大学,50,120892
1Q应用统计学,A430山东建筑大学,47,120936
17工业工程(标准化方向),A109太原科技大学,2,120959
D2生物制药,A333常熟理工学院,2,120964
0C计算机类,A193吉林农业大学,3,120966
1D家政学,A094河北师范大学,4,120980
1F人工智能,A434山东农业大学,75,120991
0H口腔医学技术,E432河北中医学院,3,121014
19土木类,A405东华理工大学,10,121017
09运动康复,A228黑龙江中医药大学,2,121038
43经济学类,B407北方民族大学,2,121056
1J植物生产类,A076河北工程大学,2,121064
07国际商务,B654武汉商学院,3,121071
0P医学检验技术,A443济宁医学院,103,121076
14公共管理类,A671贵州财经大学,3,121101
B3给排水科学与工程,A407江西理工大学,2,121125
25制药工程,B658海南师范大学,5,121132
26生物科学(师范类),A419井冈山大学,4,121163
2S电气工程与智能控制(就读地点泰安),Y018山东科技大学,100,121168
05工业工程,A190长春工业大学,2,121176
1W信息管理与信息系统,A433山东理工大学,45,121218
18卫生检验与检疫,B810海南医学院,3,121256
43建筑环境与能源应用工程,A154辽宁工业大学,1,121264
22计算机科学与技术,A447聊城大学,65,121276
0P复合材料与工程,A361安徽理工大学,8,121299
11应用化学,B066烟台大学,120,121316
8D化学工程与工艺,A531吉首大学,2,121351
XC行政管理,A201北华大学,3,121367
22康复治疗学,A441山东中医药大学,38,121378
15中药学,A735甘肃中医药大学,2,121418
01金融学,B420河北金融学院,3,121420
49电气工程及其自动化,A594广西科技大学,4,121426
16生物科学类,B407北方民族大学,1,121452
06地球物理学类,A405东华理工大学,8,121459
0L测绘工程,A364安徽农业大学,2,121464
17农林经济管理,A741兰州财经大学,2,121476
FJ物联网工程,A719延安大学,4,121481
27财务管理,B077长沙学院,2,121483
14数学与应用数学(师范类),A608广西民族大学,2,121487
2E金融工程,B726长春大学,2,121494
0T数字经济,A434山东农业大学,140,121507
A1金融学,A149沈阳化工大学,4,121532
0S医学检验技术,D437南昌医学院,2,121547
04预防医学,D706吉林医药学院,3,121548
0E车辆工程,A525湖北汽车工业学院,2,121567
02材料科学与工程,A146辽宁科技大学,4,121624
89财务管理,A402闽南师范大学,4,121626
P4通信工程,A201北华大学,3,121646
02自动化,A219黑龙江科技大学,2,121674
2B车辆工程,B726长春大学,1,121696
27轻化工程,A431齐鲁工业大学,38,121710
51环境工程,A513湖北师范大学,3,121718
01金融学,A245哈尔滨金融学院,4,121746
30交通运输,B463江苏理工学院,3,121762
0N外国语言文学类,A471河南中医药大学,3,121766
2R材料成型及控制工程(地方专项计划),A431齐鲁工业大学,10,121781
17生物技术(地方专项计划),A431齐鲁工业大学,10,121834
12测绘工程,A076河北工程大学,2,121861
47数据科学与大数据技术,A588广东技术师范大学,5,121907
1Z酿酒工程(地方专项计划),A431齐鲁工业大学,5,121923
23过程装备与控制工程,A220东北石油大学,4,121929
02材料科学与工程,A463河南工业大学,4,121933
A3学前教育(师范类),A096保定学院,1,121940
D5材料科学与工程,A407江西理工大学,3,121942
S3风景园林,A201北华大学,2,121946
1U信息与计算科学,A430山东建筑大学,27,121947
1J旅游管理(地方专项计划),A446曲阜师范大学,10,121949
0Z电子信息工程,A157沈阳农业大学,3,121962
36财务管理,D982无锡学院,2,121968
0K数据科学与大数据技术,A369安徽中医药大学,3,121989
1C工业设计,A363安徽工程大学,6,122049
37土地资源管理,A466河南农业大学,2,122069
0T生物科学(师范类),A119太原师范学院,4,122072
0A人工智能,A588广东技术师范大学,3,122075
54水产养殖学,A566广东海洋大学,6,122111
HZ麻醉学,D560新疆第二医学院,9,122116
N1日语,A410江西农业大学,2,122143
45生物科学(师范类),A482洛阳师范学院,6,122213
13遥感科学与技术,A076河北工程大学,2,122251
0N医学技术类(招收康复方向),A439山东第一医科大学,145,122265
05知识产权,E100山东政法学院,25,122275
D2物联网工程,A149沈阳化工大学,2,122307
43电子商务,A190长春工业大学,4,122356
11森林保护,A434山东农业大学,5,122368
02电气工程及其自动化,D897天津理工大学中环信息学院,1,122377
39计算机科学与技术,A166沈阳师范大学,4,122381
27水利类(济南走读),Y016济南大学,15,122391
EH日语,A719延安大学,5,122437
1M土木工程(济南走读),Y015山东建筑大学,15,122449
07人文教育(师范类),A119太原师范学院,2,122452
52林学,A566广东海洋大学,2,122507
1L食品科学与工程类(地方专项计划),A431齐鲁工业大学,10,122515
08药学,A117长治医学院,2,122540
0M材料类(地方专项计划),A427济南大学,30,122548
29行政管理,A347湖州师范学院,2,122574
03文化产业管理,A434山东农业大学,40,122597
0Z应用物理学,B066烟台大学,102,122615
35建筑电气与智能化,A462郑州轻工业大学,5,122621
2G生物工程,A451鲁东大学,59,122640
15物联网工程,A240哈尔滨商业大学,5,122682
19公共事业管理,A262上海健康医学院,5,122683
00法学,G127内蒙古科技大学包头师范学院,1,122707
0X会计学,B104华北科技学院,6,122714
0X护理学,A661遵义医科大学,5,122747
50小学教育(师范类),B059合肥学院,2,122776
68戏剧影视文学,A654四川音乐学院,4,122777
31财务管理,A139内蒙古财经大学,6,122813
1F城乡规划,A076河北工程大学,4,122815
48农林经济管理(卓越人才实验班),A113山西农业大学,2,122866
0D贸易经济,A741兰州财经大学,2,122886
21数学与应用数学(师范类),A603南宁师范大学,3,122914
F5应用化学(融创班),A220东北石油大学,2,122925
17卫生检验与检疫,A438潍坊医学院,54,122956
1D新能源汽车工程,A433山东理工大学,80,122962
3J土木类,A077河北地质大学,3,122966
0N机械设计制造及其自动化,A677西南林业大学,2,123018
1U养老服务管理,A207吉林财经大学,2,123020
QU农业资源与环境(中外合作办学),A389福建农林大学,2,123029
